Frame,Visibility,X,Y,Z,Event,Timestamp
16795,0,0.000000,0.000000,0.000000,0,559.833333
16796,0,0.000000,0.000000,0.000000,0,559.866667
16797,0,0.000000,0.000000,0.000000,0,559.900000
16798,0,0.000000,0.000000,0.000000,0,559.933333
16799,0,0.000000,0.000000,0.000000,0,559.966667
16800,0,0.000000,0.000000,0.000000,0,560.000000
16801,0,0.000000,0.000000,0.000000,0,560.033333
16802,0,0.000000,0.000000,0.000000,0,560.066667
16803,0,0.000000,0.000000,0.000000,0,560.100000
16804,0,0.000000,0.000000,0.000000,0,560.133333
16805,0,0.000000,0.000000,0.000000,0,560.166667
16806,0,0.000000,0.000000,0.000000,0,560.200000
16807,0,0.000000,0.000000,0.000000,0,560.233333
16808,0,0.000000,0.000000,0.000000,0,560.266667
16809,0,0.000000,0.000000,0.000000,0,560.300000
16810,0,0.000000,0.000000,0.000000,0,560.333333
16811,0,0.000000,0.000000,0.000000,0,560.366667
16812,0,0.000000,0.000000,0.000000,0,560.400000
16813,0,0.000000,0.000000,0.000000,0,560.433333
16814,0,0.000000,0.000000,0.000000,0,560.466667
16815,0,0.000000,0.000000,0.000000,0,560.500000
16816,0,0.000000,0.000000,0.000000,0,560.533333
16817,0,0.000000,0.000000,0.000000,0,560.566667
16818,0,0.000000,0.000000,0.000000,0,560.600000
16819,0,0.000000,0.000000,0.000000,0,560.633333
16820,0,0.000000,0.000000,0.000000,0,560.666667
16821,0,0.000000,0.000000,0.000000,0,560.700000
16822,0,0.000000,0.000000,0.000000,0,560.733333
16823,0,0.000000,0.000000,0.000000,0,560.766667
16824,0,0.000000,0.000000,0.000000,0,560.800000
16825,0,0.000000,0.000000,0.000000,0,560.833333
16826,0,0.000000,0.000000,0.000000,0,560.866667
16827,0,0.000000,0.000000,0.000000,0,560.900000
16828,0,0.000000,0.000000,0.000000,0,560.933333
16829,0,0.000000,0.000000,0.000000,0,560.966667
16830,0,0.000000,0.000000,0.000000,0,561.000000
16831,0,0.000000,0.000000,0.000000,0,561.033333
16832,0,0.000000,0.000000,0.000000,0,561.066667
16833,0,0.000000,0.000000,0.000000,0,561.100000
16834,0,0.000000,0.000000,0.000000,0,561.133333
16835,0,0.000000,0.000000,0.000000,0,561.166667
16836,0,0.000000,0.000000,0.000000,0,561.200000
16837,0,0.000000,0.000000,0.000000,0,561.233333
16838,0,0.000000,0.000000,0.000000,0,561.266667
16839,0,0.000000,0.000000,0.000000,0,561.300000
16840,0,0.000000,0.000000,0.000000,0,561.333333
16841,0,0.000000,0.000000,0.000000,0,561.366667
16842,0,0.000000,0.000000,0.000000,0,561.400000
16843,0,0.000000,0.000000,0.000000,0,561.433333
16844,0,0.000000,0.000000,0.000000,0,561.466667
16845,0,0.000000,0.000000,0.000000,0,561.500000
16846,0,0.000000,0.000000,0.000000,0,561.533333
16847,0,0.000000,0.000000,0.000000,0,561.566667
16848,0,0.000000,0.000000,0.000000,0,561.600000
16849,0,0.000000,0.000000,0.000000,0,561.633333
16850,0,0.000000,0.000000,0.000000,0,561.666667
16851,0,0.000000,0.000000,0.000000,0,561.700000
16852,0,0.000000,0.000000,0.000000,0,561.733333
16853,0,0.000000,0.000000,0.000000,0,561.766667
16854,0,0.000000,0.000000,0.000000,0,561.800000
16855,0,0.000000,0.000000,0.000000,0,561.833333
16856,0,0.000000,0.000000,0.000000,0,561.866667
16857,0,0.000000,0.000000,0.000000,0,561.900000
16858,0,0.000000,0.000000,0.000000,0,561.933333
16859,0,0.000000,0.000000,0.000000,0,561.966667
16860,0,0.000000,0.000000,0.000000,0,562.000000
16861,0,0.000000,0.000000,0.000000,0,562.033333
16862,0,0.000000,0.000000,0.000000,0,562.066667
16863,0,0.000000,0.000000,0.000000,0,562.100000
16864,0,0.000000,0.000000,0.000000,0,562.133333
16865,0,0.000000,0.000000,0.000000,0,562.166667
16866,0,0.000000,0.000000,0.000000,0,562.200000
16867,0,0.000000,0.000000,0.000000,0,562.233333
16868,0,0.000000,0.000000,0.000000,0,562.266667
16869,0,0.000000,0.000000,0.000000,0,562.300000
16870,1,238.820000,478.620000,0.000000,0,562.333333
16871,0,0.000000,0.000000,0.000000,0,562.366667
16872,1,242.350000,478.510000,0.000000,0,562.400000
16873,1,243.300000,478.550000,0.000000,0,562.433333
16874,0,0.000000,0.000000,0.000000,0,562.466667
16875,0,0.000000,0.000000,0.000000,0,562.500000
16876,0,0.000000,0.000000,0.000000,0,562.533333
16877,0,0.000000,0.000000,0.000000,0,562.566667
16878,0,0.000000,0.000000,0.000000,0,562.600000
16879,0,0.000000,0.000000,0.000000,0,562.633333
16880,0,0.000000,0.000000,0.000000,0,562.666667
16881,0,0.000000,0.000000,0.000000,0,562.700000
16882,0,0.000000,0.000000,0.000000,0,562.733333
16883,0,0.000000,0.000000,0.000000,0,562.766667
16884,0,0.000000,0.000000,0.000000,0,562.800000
16885,0,0.000000,0.000000,0.000000,0,562.833333
16886,0,0.000000,0.000000,0.000000,0,562.866667
16887,0,0.000000,0.000000,0.000000,0,562.900000
16888,0,0.000000,0.000000,0.000000,0,562.933333
16889,0,0.000000,0.000000,0.000000,0,562.966667
16890,0,0.000000,0.000000,0.000000,0,563.000000
16891,0,0.000000,0.000000,0.000000,0,563.033333
16892,0,0.000000,0.000000,0.000000,0,563.066667
16893,0,0.000000,0.000000,0.000000,0,563.100000
16894,0,0.000000,0.000000,0.000000,0,563.133333
16895,0,0.000000,0.000000,0.000000,0,563.166667
16896,0,0.000000,0.000000,0.000000,0,563.200000
16897,0,0.000000,0.000000,0.000000,0,563.233333
16898,0,0.000000,0.000000,0.000000,0,563.266667
16899,0,0.000000,0.000000,0.000000,0,563.300000
16900,0,0.000000,0.000000,0.000000,0,563.333333
16901,0,0.000000,0.000000,0.000000,0,563.366667
16902,0,0.000000,0.000000,0.000000,0,563.400000
16903,0,0.000000,0.000000,0.000000,0,563.433333
16904,0,0.000000,0.000000,0.000000,0,563.466667
16905,0,0.000000,0.000000,0.000000,0,563.500000
16906,0,0.000000,0.000000,0.000000,0,563.533333
16907,0,0.000000,0.000000,0.000000,0,563.566667
16908,0,0.000000,0.000000,0.000000,0,563.600000
16909,0,0.000000,0.000000,0.000000,0,563.633333
16910,0,0.000000,0.000000,0.000000,0,563.666667
16911,0,0.000000,0.000000,0.000000,0,563.700000
16912,0,0.000000,0.000000,0.000000,0,563.733333
16913,0,0.000000,0.000000,0.000000,0,563.766667
16914,0,0.000000,0.000000,0.000000,0,563.800000
16915,0,0.000000,0.000000,0.000000,0,563.833333
16916,0,0.000000,0.000000,0.000000,0,563.866667
16917,0,0.000000,0.000000,0.000000,0,563.900000
16918,0,0.000000,0.000000,0.000000,0,563.933333
16919,0,0.000000,0.000000,0.000000,0,563.966667
16920,0,0.000000,0.000000,0.000000,0,564.000000
16921,0,0.000000,0.000000,0.000000,0,564.033333
16922,0,0.000000,0.000000,0.000000,0,564.066667
16923,0,0.000000,0.000000,0.000000,0,564.100000
16924,0,0.000000,0.000000,0.000000,0,564.133333
16925,0,0.000000,0.000000,0.000000,0,564.166667
16926,0,0.000000,0.000000,0.000000,0,564.200000
16927,0,0.000000,0.000000,0.000000,0,564.233333
16928,0,0.000000,0.000000,0.000000,0,564.266667
16929,0,0.000000,0.000000,0.000000,0,564.300000
16930,0,0.000000,0.000000,0.000000,0,564.333333
16931,0,0.000000,0.000000,0.000000,0,564.366667
16932,0,0.000000,0.000000,0.000000,0,564.400000
16933,0,0.000000,0.000000,0.000000,0,564.433333
16934,0,0.000000,0.000000,0.000000,0,564.466667
16935,0,0.000000,0.000000,0.000000,0,564.500000
16936,0,0.000000,0.000000,0.000000,0,564.533333
16937,0,0.000000,0.000000,0.000000,0,564.566667
16938,0,0.000000,0.000000,0.000000,0,564.600000
16939,0,0.000000,0.000000,0.000000,0,564.633333
16940,0,0.000000,0.000000,0.000000,0,564.666667
16941,0,0.000000,0.000000,0.000000,0,564.700000
16942,0,0.000000,0.000000,0.000000,0,564.733333
16943,0,0.000000,0.000000,0.000000,0,564.766667
16944,0,0.000000,0.000000,0.000000,0,564.800000
16945,0,0.000000,0.000000,0.000000,0,564.833333
16946,0,0.000000,0.000000,0.000000,0,564.866667
16947,0,0.000000,0.000000,0.000000,0,564.900000
16948,0,0.000000,0.000000,0.000000,0,564.933333
16949,0,0.000000,0.000000,0.000000,0,564.966667
16950,0,0.000000,0.000000,0.000000,0,565.000000
16951,0,0.000000,0.000000,0.000000,0,565.033333
16952,0,0.000000,0.000000,0.000000,0,565.066667
16953,0,0.000000,0.000000,0.000000,0,565.100000
16954,0,0.000000,0.000000,0.000000,0,565.133333
16955,0,0.000000,0.000000,0.000000,0,565.166667
16956,0,0.000000,0.000000,0.000000,0,565.200000
16957,0,0.000000,0.000000,0.000000,0,565.233333
16958,0,0.000000,0.000000,0.000000,0,565.266667
16959,0,0.000000,0.000000,0.000000,0,565.300000
16960,0,0.000000,0.000000,0.000000,0,565.333333
16961,0,0.000000,0.000000,0.000000,0,565.366667
16962,0,0.000000,0.000000,0.000000,0,565.400000
16963,0,0.000000,0.000000,0.000000,0,565.433333
16964,0,0.000000,0.000000,0.000000,0,565.466667
16965,0,0.000000,0.000000,0.000000,0,565.500000
16966,0,0.000000,0.000000,0.000000,0,565.533333
16967,0,0.000000,0.000000,0.000000,0,565.566667
16968,0,0.000000,0.000000,0.000000,0,565.600000
16969,0,0.000000,0.000000,0.000000,0,565.633333
16970,0,0.000000,0.000000,0.000000,0,565.666667
16971,0,0.000000,0.000000,0.000000,0,565.700000
16972,0,0.000000,0.000000,0.000000,0,565.733333
16973,0,0.000000,0.000000,0.000000,0,565.766667
16974,0,0.000000,0.000000,0.000000,0,565.800000
16975,0,0.000000,0.000000,0.000000,0,565.833333
16976,0,0.000000,0.000000,0.000000,0,565.866667
16977,0,0.000000,0.000000,0.000000,0,565.900000
16978,0,0.000000,0.000000,0.000000,0,565.933333
16979,0,0.000000,0.000000,0.000000,0,565.966667
16980,0,0.000000,0.000000,0.000000,0,566.000000
16981,0,0.000000,0.000000,0.000000,0,566.033333
16982,0,0.000000,0.000000,0.000000,0,566.066667
16983,0,0.000000,0.000000,0.000000,0,566.100000
16984,0,0.000000,0.000000,0.000000,0,566.133333
16985,0,0.000000,0.000000,0.000000,0,566.166667
16986,0,0.000000,0.000000,0.000000,0,566.200000
16987,0,0.000000,0.000000,0.000000,0,566.233333
16988,0,0.000000,0.000000,0.000000,0,566.266667
16989,0,0.000000,0.000000,0.000000,0,566.300000
16990,0,0.000000,0.000000,0.000000,0,566.333333
16991,0,0.000000,0.000000,0.000000,0,566.366667
16992,0,0.000000,0.000000,0.000000,0,566.400000
16993,0,0.000000,0.000000,0.000000,0,566.433333
16994,0,0.000000,0.000000,0.000000,0,566.466667
16995,0,0.000000,0.000000,0.000000,0,566.500000
16996,0,0.000000,0.000000,0.000000,0,566.533333
16997,0,0.000000,0.000000,0.000000,0,566.566667
16998,0,0.000000,0.000000,0.000000,0,566.600000
16999,0,0.000000,0.000000,0.000000,0,566.633333
17000,0,0.000000,0.000000,0.000000,0,566.666667
17001,0,0.000000,0.000000,0.000000,0,566.700000
17002,0,0.000000,0.000000,0.000000,0,566.733333
17003,0,0.000000,0.000000,0.000000,0,566.766667
17004,0,0.000000,0.000000,0.000000,0,566.800000
17005,0,0.000000,0.000000,0.000000,0,566.833333
17006,0,0.000000,0.000000,0.000000,0,566.866667
17007,0,0.000000,0.000000,0.000000,0,566.900000
17008,0,0.000000,0.000000,0.000000,0,566.933333
17009,0,0.000000,0.000000,0.000000,0,566.966667
17010,0,0.000000,0.000000,0.000000,0,567.000000
17011,0,0.000000,0.000000,0.000000,0,567.033333
17012,0,0.000000,0.000000,0.000000,0,567.066667
17013,0,0.000000,0.000000,0.000000,0,567.100000
17014,0,0.000000,0.000000,0.000000,0,567.133333
17015,0,0.000000,0.000000,0.000000,0,567.166667
17016,0,0.000000,0.000000,0.000000,0,567.200000
17017,0,0.000000,0.000000,0.000000,0,567.233333
17018,0,0.000000,0.000000,0.000000,0,567.266667
17019,0,0.000000,0.000000,0.000000,0,567.300000
17020,0,0.000000,0.000000,0.000000,0,567.333333
17021,0,0.000000,0.000000,0.000000,0,567.366667
17022,0,0.000000,0.000000,0.000000,0,567.400000
17023,0,0.000000,0.000000,0.000000,0,567.433333
17024,0,0.000000,0.000000,0.000000,0,567.466667
17025,0,0.000000,0.000000,0.000000,0,567.500000
17026,0,0.000000,0.000000,0.000000,0,567.533333
17027,0,0.000000,0.000000,0.000000,0,567.566667
17028,0,0.000000,0.000000,0.000000,0,567.600000
17029,0,0.000000,0.000000,0.000000,0,567.633333
17030,0,0.000000,0.000000,0.000000,0,567.666667
17031,0,0.000000,0.000000,0.000000,0,567.700000
17032,0,0.000000,0.000000,0.000000,0,567.733333
17033,0,0.000000,0.000000,0.000000,0,567.766667
17034,0,0.000000,0.000000,0.000000,0,567.800000
17035,0,0.000000,0.000000,0.000000,0,567.833333
17036,0,0.000000,0.000000,0.000000,0,567.866667
17037,0,0.000000,0.000000,0.000000,0,567.900000
17038,0,0.000000,0.000000,0.000000,0,567.933333
17039,0,0.000000,0.000000,0.000000,0,567.966667
17040,0,0.000000,0.000000,0.000000,0,568.000000
17041,0,0.000000,0.000000,0.000000,0,568.033333
17042,0,0.000000,0.000000,0.000000,0,568.066667
17043,0,0.000000,0.000000,0.000000,0,568.100000
17044,0,0.000000,0.000000,0.000000,0,568.133333
17045,0,0.000000,0.000000,0.000000,0,568.166667
17046,0,0.000000,0.000000,0.000000,0,568.200000
17047,0,0.000000,0.000000,0.000000,0,568.233333
17048,0,0.000000,0.000000,0.000000,0,568.266667
17049,0,0.000000,0.000000,0.000000,0,568.300000
17050,0,0.000000,0.000000,0.000000,0,568.333333
17051,0,0.000000,0.000000,0.000000,0,568.366667
17052,0,0.000000,0.000000,0.000000,0,568.400000
17053,0,0.000000,0.000000,0.000000,0,568.433333
17054,0,0.000000,0.000000,0.000000,0,568.466667
17055,0,0.000000,0.000000,0.000000,0,568.500000
17056,0,0.000000,0.000000,0.000000,0,568.533333
17057,0,0.000000,0.000000,0.000000,0,568.566667
17058,0,0.000000,0.000000,0.000000,0,568.600000
17059,0,0.000000,0.000000,0.000000,0,568.633333
17060,0,0.000000,0.000000,0.000000,0,568.666667
17061,0,0.000000,0.000000,0.000000,0,568.700000
17062,0,0.000000,0.000000,0.000000,0,568.733333
17063,0,0.000000,0.000000,0.000000,0,568.766667
17064,0,0.000000,0.000000,0.000000,0,568.800000
17065,0,0.000000,0.000000,0.000000,0,568.833333
17066,0,0.000000,0.000000,0.000000,0,568.866667
17067,0,0.000000,0.000000,0.000000,0,568.900000
17068,0,0.000000,0.000000,0.000000,0,568.933333
17069,0,0.000000,0.000000,0.000000,0,568.966667
17070,0,0.000000,0.000000,0.000000,0,569.000000
17071,0,0.000000,0.000000,0.000000,0,569.033333
17072,0,0.000000,0.000000,0.000000,0,569.066667
17073,0,0.000000,0.000000,0.000000,0,569.100000
17074,0,0.000000,0.000000,0.000000,0,569.133333
17075,0,0.000000,0.000000,0.000000,0,569.166667
17076,0,0.000000,0.000000,0.000000,0,569.200000
17077,0,0.000000,0.000000,0.000000,0,569.233333
17078,0,0.000000,0.000000,0.000000,0,569.266667
17079,0,0.000000,0.000000,0.000000,0,569.300000
17080,0,0.000000,0.000000,0.000000,0,569.333333
17081,0,0.000000,0.000000,0.000000,0,569.366667
17082,0,0.000000,0.000000,0.000000,0,569.400000
17083,0,0.000000,0.000000,0.000000,0,569.433333
17084,0,0.000000,0.000000,0.000000,0,569.466667
17085,0,0.000000,0.000000,0.000000,0,569.500000
17086,0,0.000000,0.000000,0.000000,0,569.533333
17087,0,0.000000,0.000000,0.000000,0,569.566667
17088,0,0.000000,0.000000,0.000000,0,569.600000
17089,0,0.000000,0.000000,0.000000,0,569.633333
17090,0,0.000000,0.000000,0.000000,0,569.666667
17091,0,0.000000,0.000000,0.000000,0,569.700000
17092,0,0.000000,0.000000,0.000000,0,569.733333
17093,0,0.000000,0.000000,0.000000,0,569.766667
17094,0,0.000000,0.000000,0.000000,0,569.800000
17095,0,0.000000,0.000000,0.000000,0,569.833333
17096,0,0.000000,0.000000,0.000000,0,569.866667
17097,0,0.000000,0.000000,0.000000,0,569.900000
17098,0,0.000000,0.000000,0.000000,0,569.933333
17099,0,0.000000,0.000000,0.000000,0,569.966667
17100,0,0.000000,0.000000,0.000000,0,570.000000
17101,0,0.000000,0.000000,0.000000,0,570.033333
17102,0,0.000000,0.000000,0.000000,0,570.066667
17103,0,0.000000,0.000000,0.000000,0,570.100000
17104,0,0.000000,0.000000,0.000000,0,570.133333
17105,0,0.000000,0.000000,0.000000,0,570.166667
17106,0,0.000000,0.000000,0.000000,0,570.200000
17107,0,0.000000,0.000000,0.000000,0,570.233333
17108,0,0.000000,0.000000,0.000000,0,570.266667
17109,0,0.000000,0.000000,0.000000,0,570.300000
17110,0,0.000000,0.000000,0.000000,0,570.333333
17111,0,0.000000,0.000000,0.000000,0,570.366667
17112,0,0.000000,0.000000,0.000000,0,570.400000
17113,0,0.000000,0.000000,0.000000,0,570.433333
17114,0,0.000000,0.000000,0.000000,0,570.466667
17115,0,0.000000,0.000000,0.000000,0,570.500000
17116,0,0.000000,0.000000,0.000000,0,570.533333
17117,0,0.000000,0.000000,0.000000,0,570.566667
17118,0,0.000000,0.000000,0.000000,0,570.600000
17119,0,0.000000,0.000000,0.000000,0,570.633333
17120,0,0.000000,0.000000,0.000000,0,570.666667
17121,0,0.000000,0.000000,0.000000,0,570.700000
17122,0,0.000000,0.000000,0.000000,0,570.733333
17123,0,0.000000,0.000000,0.000000,0,570.766667
17124,0,0.000000,0.000000,0.000000,0,570.800000
17125,0,0.000000,0.000000,0.000000,0,570.833333
17126,0,0.000000,0.000000,0.000000,0,570.866667
17127,0,0.000000,0.000000,0.000000,0,570.900000
17128,0,0.000000,0.000000,0.000000,0,570.933333
17129,0,0.000000,0.000000,0.000000,0,570.966667
17130,0,0.000000,0.000000,0.000000,0,571.000000
17131,0,0.000000,0.000000,0.000000,0,571.033333
17132,0,0.000000,0.000000,0.000000,0,571.066667
17133,0,0.000000,0.000000,0.000000,0,571.100000
17134,0,0.000000,0.000000,0.000000,0,571.133333
17135,0,0.000000,0.000000,0.000000,0,571.166667
17136,0,0.000000,0.000000,0.000000,0,571.200000
17137,0,0.000000,0.000000,0.000000,0,571.233333
17138,0,0.000000,0.000000,0.000000,0,571.266667
17139,0,0.000000,0.000000,0.000000,0,571.300000
17140,0,0.000000,0.000000,0.000000,0,571.333333
17141,0,0.000000,0.000000,0.000000,0,571.366667
17142,0,0.000000,0.000000,0.000000,0,571.400000
17143,0,0.000000,0.000000,0.000000,0,571.433333
17144,0,0.000000,0.000000,0.000000,0,571.466667
17145,0,0.000000,0.000000,0.000000,0,571.500000
17146,0,0.000000,0.000000,0.000000,0,571.533333
17147,0,0.000000,0.000000,0.000000,0,571.566667
17148,0,0.000000,0.000000,0.000000,0,571.600000
17149,0,0.000000,0.000000,0.000000,0,571.633333
17150,0,0.000000,0.000000,0.000000,0,571.666667
17151,0,0.000000,0.000000,0.000000,0,571.700000
17152,0,0.000000,0.000000,0.000000,0,571.733333
17153,0,0.000000,0.000000,0.000000,0,571.766667
17154,0,0.000000,0.000000,0.000000,0,571.800000
17155,0,0.000000,0.000000,0.000000,0,571.833333
17156,0,0.000000,0.000000,0.000000,0,571.866667
17157,0,0.000000,0.000000,0.000000,0,571.900000
17158,0,0.000000,0.000000,0.000000,0,571.933333
17159,0,0.000000,0.000000,0.000000,0,571.966667
17160,0,0.000000,0.000000,0.000000,0,572.000000
17161,0,0.000000,0.000000,0.000000,0,572.033333
17162,0,0.000000,0.000000,0.000000,0,572.066667
17163,0,0.000000,0.000000,0.000000,0,572.100000
17164,0,0.000000,0.000000,0.000000,0,572.133333
17165,0,0.000000,0.000000,0.000000,0,572.166667
17166,0,0.000000,0.000000,0.000000,0,572.200000
17167,0,0.000000,0.000000,0.000000,0,572.233333
17168,0,0.000000,0.000000,0.000000,0,572.266667
17169,0,0.000000,0.000000,0.000000,0,572.300000
17170,0,0.000000,0.000000,0.000000,0,572.333333
17171,0,0.000000,0.000000,0.000000,0,572.366667
17172,0,0.000000,0.000000,0.000000,0,572.400000
17173,0,0.000000,0.000000,0.000000,0,572.433333
17174,0,0.000000,0.000000,0.000000,0,572.466667
17175,0,0.000000,0.000000,0.000000,0,572.500000
17176,0,0.000000,0.000000,0.000000,0,572.533333
17177,0,0.000000,0.000000,0.000000,0,572.566667
17178,0,0.000000,0.000000,0.000000,0,572.600000
17179,0,0.000000,0.000000,0.000000,0,572.633333
17180,0,0.000000,0.000000,0.000000,0,572.666667
17181,0,0.000000,0.000000,0.000000,0,572.700000
17182,0,0.000000,0.000000,0.000000,0,572.733333
17183,0,0.000000,0.000000,0.000000,0,572.766667
17184,0,0.000000,0.000000,0.000000,0,572.800000
17185,0,0.000000,0.000000,0.000000,0,572.833333
17186,0,0.000000,0.000000,0.000000,0,572.866667
17187,0,0.000000,0.000000,0.000000,0,572.900000
17188,0,0.000000,0.000000,0.000000,0,572.933333
17189,0,0.000000,0.000000,0.000000,0,572.966667
17190,0,0.000000,0.000000,0.000000,0,573.000000
17191,0,0.000000,0.000000,0.000000,0,573.033333
17192,0,0.000000,0.000000,0.000000,0,573.066667
17193,0,0.000000,0.000000,0.000000,0,573.100000
17194,0,0.000000,0.000000,0.000000,0,573.133333
17195,0,0.000000,0.000000,0.000000,0,573.166667
17196,0,0.000000,0.000000,0.000000,0,573.200000
17197,0,0.000000,0.000000,0.000000,0,573.233333
17198,0,0.000000,0.000000,0.000000,0,573.266667
17199,0,0.000000,0.000000,0.000000,0,573.300000
17200,0,0.000000,0.000000,0.000000,0,573.333333
17201,0,0.000000,0.000000,0.000000,0,573.366667
17202,0,0.000000,0.000000,0.000000,0,573.400000
17203,0,0.000000,0.000000,0.000000,0,573.433333
17204,0,0.000000,0.000000,0.000000,0,573.466667
17205,0,0.000000,0.000000,0.000000,0,573.500000
17206,0,0.000000,0.000000,0.000000,0,573.533333
17207,0,0.000000,0.000000,0.000000,0,573.566667
17208,0,0.000000,0.000000,0.000000,0,573.600000
17209,0,0.000000,0.000000,0.000000,0,573.633333
17210,0,0.000000,0.000000,0.000000,0,573.666667
17211,0,0.000000,0.000000,0.000000,0,573.700000
17212,0,0.000000,0.000000,0.000000,0,573.733333
17213,0,0.000000,0.000000,0.000000,0,573.766667
17214,0,0.000000,0.000000,0.000000,0,573.800000
17215,0,0.000000,0.000000,0.000000,0,573.833333
17216,0,0.000000,0.000000,0.000000,0,573.866667
17217,0,0.000000,0.000000,0.000000,0,573.900000
17218,0,0.000000,0.000000,0.000000,0,573.933333
17219,0,0.000000,0.000000,0.000000,0,573.966667
17220,0,0.000000,0.000000,0.000000,0,574.000000
17221,0,0.000000,0.000000,0.000000,0,574.033333
17222,0,0.000000,0.000000,0.000000,0,574.066667
17223,0,0.000000,0.000000,0.000000,0,574.100000
17224,0,0.000000,0.000000,0.000000,0,574.133333
17225,0,0.000000,0.000000,0.000000,0,574.166667
17226,0,0.000000,0.000000,0.000000,0,574.200000
17227,0,0.000000,0.000000,0.000000,0,574.233333
17228,0,0.000000,0.000000,0.000000,0,574.266667
17229,0,0.000000,0.000000,0.000000,0,574.300000
17230,0,0.000000,0.000000,0.000000,0,574.333333
17231,0,0.000000,0.000000,0.000000,0,574.366667
17232,0,0.000000,0.000000,0.000000,0,574.400000
17233,0,0.000000,0.000000,0.000000,0,574.433333
17234,0,0.000000,0.000000,0.000000,0,574.466667
17235,0,0.000000,0.000000,0.000000,0,574.500000
17236,0,0.000000,0.000000,0.000000,0,574.533333
17237,0,0.000000,0.000000,0.000000,0,574.566667
17238,0,0.000000,0.000000,0.000000,0,574.600000
17239,0,0.000000,0.000000,0.000000,0,574.633333
17240,0,0.000000,0.000000,0.000000,0,574.666667
17241,0,0.000000,0.000000,0.000000,0,574.700000
17242,0,0.000000,0.000000,0.000000,0,574.733333
17243,0,0.000000,0.000000,0.000000,0,574.766667
17244,0,0.000000,0.000000,0.000000,0,574.800000
17245,0,0.000000,0.000000,0.000000,0,574.833333
17246,0,0.000000,0.000000,0.000000,0,574.866667
17247,0,0.000000,0.000000,0.000000,0,574.900000
17248,0,0.000000,0.000000,0.000000,0,574.933333
17249,0,0.000000,0.000000,0.000000,0,574.966667
17250,0,0.000000,0.000000,0.000000,0,575.000000
17251,0,0.000000,0.000000,0.000000,0,575.033333
17252,0,0.000000,0.000000,0.000000,0,575.066667
17253,0,0.000000,0.000000,0.000000,0,575.100000
17254,0,0.000000,0.000000,0.000000,0,575.133333
17255,0,0.000000,0.000000,0.000000,0,575.166667
17256,0,0.000000,0.000000,0.000000,0,575.200000
17257,0,0.000000,0.000000,0.000000,0,575.233333
17258,0,0.000000,0.000000,0.000000,0,575.266667
17259,0,0.000000,0.000000,0.000000,0,575.300000
17260,0,0.000000,0.000000,0.000000,0,575.333333
17261,0,0.000000,0.000000,0.000000,0,575.366667
17262,0,0.000000,0.000000,0.000000,0,575.400000
17263,0,0.000000,0.000000,0.000000,0,575.433333
17264,0,0.000000,0.000000,0.000000,0,575.466667
17265,0,0.000000,0.000000,0.000000,0,575.500000
17266,0,0.000000,0.000000,0.000000,0,575.533333
17267,0,0.000000,0.000000,0.000000,0,575.566667
17268,0,0.000000,0.000000,0.000000,0,575.600000
17269,0,0.000000,0.000000,0.000000,0,575.633333
17270,0,0.000000,0.000000,0.000000,0,575.666667
17271,0,0.000000,0.000000,0.000000,0,575.700000
17272,0,0.000000,0.000000,0.000000,0,575.733333
17273,0,0.000000,0.000000,0.000000,0,575.766667
17274,0,0.000000,0.000000,0.000000,0,575.800000
17275,0,0.000000,0.000000,0.000000,0,575.833333
17276,0,0.000000,0.000000,0.000000,0,575.866667
17277,0,0.000000,0.000000,0.000000,0,575.900000
17278,0,0.000000,0.000000,0.000000,0,575.933333
17279,0,0.000000,0.000000,0.000000,0,575.966667
17280,0,0.000000,0.000000,0.000000,0,576.000000
17281,0,0.000000,0.000000,0.000000,0,576.033333
17282,0,0.000000,0.000000,0.000000,0,576.066667
17283,0,0.000000,0.000000,0.000000,0,576.100000
17284,0,0.000000,0.000000,0.000000,0,576.133333
17285,0,0.000000,0.000000,0.000000,0,576.166667
17286,0,0.000000,0.000000,0.000000,0,576.200000
17287,0,0.000000,0.000000,0.000000,0,576.233333
17288,0,0.000000,0.000000,0.000000,0,576.266667
17289,0,0.000000,0.000000,0.000000,0,576.300000
17290,0,0.000000,0.000000,0.000000,0,576.333333
17291,0,0.000000,0.000000,0.000000,0,576.366667
17292,0,0.000000,0.000000,0.000000,0,576.400000
17293,0,0.000000,0.000000,0.000000,0,576.433333
17294,0,0.000000,0.000000,0.000000,0,576.466667
17295,0,0.000000,0.000000,0.000000,0,576.500000
17296,0,0.000000,0.000000,0.000000,0,576.533333
17297,0,0.000000,0.000000,0.000000,0,576.566667
17298,0,0.000000,0.000000,0.000000,0,576.600000
17299,0,0.000000,0.000000,0.000000,0,576.633333
17300,0,0.000000,0.000000,0.000000,0,576.666667
17301,0,0.000000,0.000000,0.000000,0,576.700000
17302,0,0.000000,0.000000,0.000000,0,576.733333
17303,0,0.000000,0.000000,0.000000,0,576.766667
17304,0,0.000000,0.000000,0.000000,0,576.800000
17305,0,0.000000,0.000000,0.000000,0,576.833333
17306,0,0.000000,0.000000,0.000000,0,576.866667
17307,0,0.000000,0.000000,0.000000,0,576.900000
17308,0,0.000000,0.000000,0.000000,0,576.933333
17309,0,0.000000,0.000000,0.000000,0,576.966667
17310,0,0.000000,0.000000,0.000000,0,577.000000
17311,0,0.000000,0.000000,0.000000,0,577.033333
